datetime,tempmax,tempmin,temp,dew,humidity,precip,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon
30-03-2021,93.3,73.3,82.7,60.5,51.7,0,18.6,9.3,267.6,1012.1,51.7,4.2,272.4,23.6,9,,2021-03-30T06:17:11,2021-03-30T18:31:12,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
31-03-2021,96.2,72.8,84.9,55.9,40,0,19,5.9,322,1010.6,33.2,3.9,304.6,26.3,10,,2021-03-31T06:16:32,2021-03-31T18:31:16,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
01-04-2021,96.6,73.3,84.7,55.9,45.7,0,22.6,12.8,284.9,1010.8,15.4,3.9,317.6,27.3,10,,2021-04-01T06:15:52,2021-04-01T18:31:20,0.62,Clear,Clear conditions throughout the day.,clear-day
02-04-2021,96.6,71.5,83.5,55,44.5,0,17.9,11.4,295.5,1010.8,7.5,4.7,317.9,27.5,10,,2021-04-02T06:15:13,2021-04-02T18:31:23,0.66,Clear,Clear conditions throughout the day.,clear-day
03-04-2021,94.8,73.3,83.1,59.2,48.3,0,17.2,13.5,258,1011.6,38.4,4.8,269.3,23.3,9,,2021-04-03T06:14:34,2021-04-03T18:31:27,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
04-04-2021,95.2,73.3,84.4,59.5,47.5,0,17.9,12.8,310.9,1012.8,39,4.2,268.4,23.1,9,,2021-04-04T06:13:55,2021-04-04T18:31:31,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
05-04-2021,94.9,73.3,82.4,61,52.4,0,20.4,8.1,76.3,1013.4,33,4,262.1,22.8,9,,2021-04-05T06:13:16,2021-04-05T18:31:36,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
06-04-2021,93.3,69.8,81.6,61.6,56,0,19.9,11.4,105.2,1014.3,36.2,4,308.6,26.6,10,,2021-04-06T06:12:38,2021-04-06T18:31:40,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
07-04-2021,95.1,66.2,82.2,52.5,42.8,0,25.3,12.8,90.7,1015.1,16.1,3.9,319,27.7,10,,2021-04-07T06:12:00,2021-04-07T18:31:44,0.83,Clear,Clear conditions throughout the day.,clear-day
08-04-2021,93.3,68,81.6,53.4,42.2,0,13.4,11.4,132.6,1013.4,27.7,3.8,308.7,26.9,10,,2021-04-08T06:11:22,2021-04-08T18:31:49,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
09-04-2021,93.1,69.8,81.2,54.3,42.9,0,17.7,9.1,103.1,1012.8,18.8,4,280.8,24.3,10,,2021-04-09T06:10:45,2021-04-09T18:31:54,0.9,Clear,Clear conditions throughout the day.,clear-day
10-04-2021,91.3,68,80.1,56.6,47.4,0,17.9,11.4,94.9,1014.3,13.7,4.3,315.5,27.4,10,,2021-04-10T06:10:07,2021-04-10T18:31:59,0.94,Clear,Clear conditions throughout the day.,clear-day
11-04-2021,91.4,68,80.8,60,52.8,0,19.9,9.2,110.4,1015.4,33.9,3.9,292.3,25.3,10,,2021-04-11T06:09:31,2021-04-11T18:32:04,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
12-04-2021,93,71.6,81,64.8,61.1,0.004,21.5,9.4,101.4,1015.7,46.6,4.1,263.1,22.6,9,,2021-04-12T06:08:54,2021-04-12T18:32:09,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
13-04-2021,89.8,71.6,80.5,64.4,61.2,0,18.3,9.2,129,1015.4,49.5,4.5,283.3,24.4,10,,2021-04-13T06:08:18,2021-04-13T18:32:15,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
14-04-2021,89.3,71.7,77.8,67.9,73.7,0.035,17.7,11.6,101.3,1014.8,70.7,3.6,214.5,18.3,7,,2021-04-14T06:07:43,2021-04-14T18:32:20,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
15-04-2021,89.4,66.2,76.5,66.4,74.4,0.01,14.1,12.8,41.8,1014.8,71.2,3.7,225.9,19.5,9,,2021-04-15T06:07:07,2021-04-15T18:32:26,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
16-04-2021,91.3,69.7,80.3,64.1,61.5,0,17.2,11.2,52.5,1014.1,42.2,4.1,251.6,21.7,9,,2021-04-16T06:06:33,2021-04-16T18:32:33,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
17-04-2021,93,73.1,81.9,64.9,59.3,0,16.6,10.3,176.4,1015,44.5,4.1,256.5,22.1,8,,2021-04-17T06:05:58,2021-04-17T18:32:39,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
18-04-2021,93.1,73.5,82.8,64.1,57.8,0.004,17.4,9.1,154,1016,44.9,4.1,247.6,21.4,8,,2021-04-18T06:05:25,2021-04-18T18:32:46,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
19-04-2021,93.3,73.3,83.3,64.4,57,0.004,16.3,11.4,252.3,1014,40.1,4,256.9,22.1,9,,2021-04-19T06:04:51,2021-04-19T18:32:53,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
20-04-2021,93.2,73.6,81.4,65.4,60.7,0.134,16.6,9.2,270.6,1013.2,67.9,3.6,238.8,20.6,9,,2021-04-20T06:04:19,2021-04-20T18:33:01,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
21-04-2021,93,73.3,81.1,66.5,64.9,0.023,13.6,9.1,254.1,1014.8,47.2,3.7,249.2,21.4,9,,2021-04-21T06:03:47,2021-04-21T18:33:08,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
22-04-2021,91,70.5,79.4,67,67.7,1.942,14.8,7.6,288.7,1014.5,63.6,3.4,247.7,21.4,9,,2021-04-22T06:03:15,2021-04-22T18:33:16,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
23-04-2021,91.3,69.5,77.4,66.5,72.7,2.173,34.4,18,273.1,1015,64,3.9,267.7,23.1,9,,2021-04-23T06:02:44,2021-04-23T18:33:25,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
24-04-2021,89.4,68,76.4,67.6,76.9,0.433,14.5,12.8,244.4,1014,67.9,3.7,247.3,21.1,9,,2021-04-24T06:02:14,2021-04-24T18:33:33,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
25-04-2021,89.6,69.8,80.1,66.3,65.7,0.043,15,7,90.4,1013.6,47,4,271.9,23.4,9,,2021-04-25T06:01:44,2021-04-25T18:33:42,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
26-04-2021,93.1,73.4,82,62.9,56.9,0,15,7.1,88.3,1013.1,30.8,4.1,301.4,25.9,10,,2021-04-26T06:01:15,2021-04-26T18:33:51,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
27-04-2021,91.4,71.6,81.2,61.8,55.2,0,14.1,7,94.4,1014,33.9,3.8,282.1,24.2,10,,2021-04-27T06:00:46,2021-04-27T18:34:01,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
28-04-2021,92,69.8,81.9,62,53.5,0,12.5,6.9,58.6,1014.6,35.5,3.7,290,25,9,,2021-04-28T06:00:18,2021-04-28T18:34:11,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
29-04-2021,93.2,73.4,82.7,63.3,55.1,0.036,18.1,9.3,105.5,1013.8,43.1,3.7,282.6,24.3,9,,2021-04-29T05:59:51,2021-04-29T18:34:21,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
30-04-2021,91.3,68,80.6,63.6,58.4,0,17.7,13.5,124.1,1013.1,49.2,3.9,274.7,23.7,10,,2021-04-30T05:59:25,2021-04-30T18:34:32,0.61,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
01-05-2021,91.4,71.6,80.7,63.7,59.3,0,16.8,10.3,105.8,1013.5,46.7,4.2,280.2,24.2,9,,2021-05-01T05:58:59,2021-05-01T18:34:43,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
02-05-2021,90.9,71.6,80.9,65.4,62.1,0,15.7,11.3,120.6,1013.6,52.1,4,270.4,23.5,9,,2021-05-02T05:58:34,2021-05-02T18:34:54,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
03-05-2021,91.3,73.4,81.5,67,64.4,0.024,19.7,9.1,110.5,1012.8,50.2,4.1,250.2,21.5,8,,2021-05-03T05:58:10,2021-05-03T18:35:06,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
04-05-2021,89.5,73.4,79.9,68,68.6,0.031,14.5,11.1,178.3,1012.9,53,3.7,243.8,21.1,7,,2021-05-04T05:57:46,2021-05-04T18:35:18,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
05-05-2021,91.4,73.4,81.6,66.3,63,0,16.8,9.2,133.1,1012.4,46.6,4.1,285.5,24.7,10,,2021-05-05T05:57:24,2021-05-05T18:35:30,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
06-05-2021,91.4,73.4,81.8,66.4,62.4,0.004,19.5,11.4,131.3,1013.6,46.7,3.9,288.9,25,10,,2021-05-06T05:57:02,2021-05-06T18:35:43,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
07-05-2021,91.3,73.4,81.6,65.9,61.6,0.02,15.2,12.8,124.3,1014.3,46.8,4.2,251.7,21.7,8,,2021-05-07T05:56:41,2021-05-07T18:35:56,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
08-05-2021,91.3,71.6,81.1,67.4,65.8,0.004,17.2,11.4,125.6,1013.4,46.5,4.1,271.2,23.5,9,,2021-05-08T05:56:20,2021-05-08T18:36:09,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
09-05-2021,93.1,73.4,82.6,66.2,60.9,0.004,17.2,11.4,118.1,1012.2,37.9,4.3,280.7,24.3,9,,2021-05-09T05:56:01,2021-05-09T18:36:23,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
10-05-2021,91.3,73.4,81.3,69.2,68.3,0.078,13,15.7,168.9,1012.1,49.4,3.9,247.6,21.3,8,,2021-05-10T05:55:42,2021-05-10T18:36:37,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
11-05-2021,91.7,73.4,81.3,69.2,68.1,0.052,14.3,9.2,241.3,1011.9,55.3,4,257.3,22.3,8,,2021-05-11T05:55:24,2021-05-11T18:36:51,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
12-05-2021,89.5,69.8,78.4,70.7,79.2,1.26,13.4,11.1,278.2,1011.4,70.8,3.4,241.9,20.8,9,,2021-05-12T05:55:07,2021-05-12T18:37:05,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
13-05-2021,89.5,69.8,78.2,69.7,77.4,0.945,14.8,10.3,243.5,1010.5,58.9,3.8,258.8,22.4,9,,2021-05-13T05:54:51,2021-05-13T18:37:20,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
14-05-2021,91.2,69.8,79.7,68.4,71.4,0.199,32.2,13.9,148.1,1008.8,52.1,4.1,257.8,22.3,10,,2021-05-14T05:54:35,2021-05-14T18:37:36,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
15-05-2021,80.5,71.6,75.7,67.8,77,0.283,24.2,16,158.2,1008,69.1,3.6,88.7,7.5,3,,2021-05-15T05:54:21,2021-05-15T18:37:51,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
16-05-2021,82.4,69.8,75.6,68.7,79.7,0.163,27.7,16.1,195.6,1009.9,67.3,3.8,74.4,6.4,4,,2021-05-16T05:54:07,2021-05-16T18:38:07,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
17-05-2021,89,69.8,78.1,67.9,72.2,0.02,22.1,13.7,215.1,1011.3,48.2,4.2,252.2,21.8,9,,2021-05-17T05:53:54,2021-05-17T18:38:23,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
18-05-2021,89.4,71.3,78,69.3,75.8,0.122,24.6,12.8,226.8,1011.6,40.1,4.2,271.5,23.6,9,,2021-05-18T05:53:42,2021-05-18T18:38:39,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
19-05-2021,93.1,71.3,79.8,68.2,69.9,0.173,21.7,16.2,221.2,1011.5,44.5,4.4,264.4,22.9,9,,2021-05-19T05:53:31,2021-05-19T18:38:55,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
20-05-2021,87.7,72.2,77.6,69.8,78.3,0.039,23,11.5,245.7,1012.1,67.7,3.7,212.7,18.4,8,,2021-05-20T05:53:21,2021-05-20T18:39:12,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
21-05-2021,82.4,70.4,74.8,70.8,88.2,0.99,20.8,13.8,250,1012.4,69.7,3.4,141.3,12.1,6,,2021-05-21T05:53:12,2021-05-21T18:39:29,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
22-05-2021,86,70.1,76.8,69.4,79.5,0.276,20.4,17.2,258.3,1011.9,66.6,3.7,181.4,15.6,7,,2021-05-22T05:53:03,2021-05-22T18:39:46,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
